properties{
  layer = 0,
  x = 184,
  y = 88,
  width = 16,
  height = 16,
  pattern = "17",
}

tile{
  layer = 0,
  x = 168,
  y = 88,
  width = 16,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 64,
  y = 48,
  width = 16,
  height = 16,
  pattern = "17",
}

tile{
  layer = 0,
  x = 48,
  y = 48,
  width = 16,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 144,
  y = 16,
  width = 8,
  height = 32,
  pattern = "502",
}

tile{
  layer = 0,
  x = 168,
  y = 16,
  width = 8,
  height = 32,
  pattern = "503",
}

tile{
  layer = 0,
  x = 152,
  y = 16,
  width = 16,
  height = 32,
  pattern = "ground1.1",
}

tile{
  layer = 0,
  x = 136,
  y = 32,
  width = 16,
  height = 16,
  pattern = "370",
}

destination{
  name = "start_position",
  layer = 0,
  x = 160,
  y = 173,
  direction = 3,
}

npc{
  name = "welcome_sign",
  layer = 0,
  x = 128,
  y = 61,
  direction = 3,
  subtype = 0,
  sprite = "npc/sign",
}

npc{
  name = "door_switch",
  layer = 0,
  x = 144,
  y = 45,
  direction = 3,
  subtype = 0,
}

teletransporter{
  layer = 0,
  x = 152,
  y = 24,
  width = 16,
  height = 16,
  destination_map = "http/simple",
  destination = "dest_south",
}

dynamic_tile{
  name = "door",
  layer = 0,
  x = 152,
  y = 16,
  width = 16,
  height = 24,
  pattern = "504",
}

destination{
  name = "from_beach",
  layer = 0,
  x = 160,
  y = 53,
  direction = 3,
}

tile{
  layer = 1,
  x = 144,
  y = 0,
  width = 32,
  height = 16,
  pattern = "roof",
}

tile{
  layer = 1,
  x = 152,
  y = 16,
  width = 16,
  height = 16,
  pattern = "door2.up.top_high",
}

